,Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Order_ID_x,Order_Date,Order_Priority,Order_Month,Order_Year,Customer_Name,Province,Region,Customer_Segment,Order_ID_y,Ship_Mode,Ship_Date,Ship_Month,Ship_Year,Duration
5676,Ord_1370,Prod_3,SHP_1888,Cust_509,136.2,0.09,32,-154.31,7.01,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,13030,2009-07-22,MEDIUM,7,2009,NANCY LOMONACO,ONTARIO,ONTARIO,HOME OFFICE,13030,EXPRESS AIR,2009-07-24,7,2009,2 days 00:00:00.000000000
5677,Ord_1623,Prod_8,SHP_2240,Cust_509,1244.72,0.04,12,269.94,7.18,0.4,TECHNOLOGY,COMPUTER PERIPHERALS,50823,2009-07-21,LOW,7,2009,NANCY LOMONACO,ONTARIO,ONTARIO,HOME OFFICE,50823,REGULAR AIR,2009-07-26,7,2009,5 days 00:00:00.000000000
5678,Ord_1258,Prod_4,SHP_1739,Cust_472,2251.9135,0.04,41,655.91,2.5,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,34086,2012-04-29,HIGH,4,2012,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,34086,REGULAR AIR,2012-01-05,1,2012,-115 days +00:00:00.000000000
5679,Ord_1261,Prod_5,SHP_1742,Cust_472,1031.23,0.07,32,-138.54,19.99,0.55,FURNITURE,OFFICE FURNISHINGS,37318,2010-04-15,MEDIUM,4,2010,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,37318,REGULAR AIR,2010-04-17,4,2010,2 days 00:00:00.000000000
5680,Ord_1239,Prod_3,SHP_1712,Cust_472,87.23,0.09,14,-69.53,7.78,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,16480,2009-06-12,NOT SPECIFIED,6,2009,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,16480,EXPRESS AIR,2009-08-12,8,2009,61 days 00:00:00.000000000
5681,Ord_1276,Prod_3,SHP_1762,Cust_472,33.39,0.03,8,-35.51,6.27,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,52995,2012-03-15,NOT SPECIFIED,3,2012,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,52995,REGULAR AIR,2012-03-15,3,2012,0 days 00:00:00.000000000
5682,Ord_1247,Prod_3,SHP_1723,Cust_472,132.72,0.05,14,-9.18,5.6,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,24869,2009-10-06,NOT SPECIFIED,10,2009,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,24869,REGULAR AIR,2009-11-06,11,2009,31 days 00:00:00.000000000
5683,Ord_1243,Prod_1,SHP_1719,Cust_472,2227.34,0.09,20,-609.09,35.0,,OFFICE SUPPLIES,STORAGE & ORGANIZATION,21601,2011-06-04,LOW,6,2011,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,21601,REGULAR AIR,2011-06-04,6,2011,0 days 00:00:00.000000000
5684,Ord_1225,Prod_1,SHP_1692,Cust_472,582.59,0.07,4,-121.75,7.07,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,5920,2009-11-19,HIGH,11,2009,NAT GILPIN,ONTARIO,ONTARIO,CONSUMER,5920,REGULAR AIR,2009-11-19,11,2009,0 days 00:00:00.000000000
5685,Ord_4793,Prod_4,SHP_6682,Cust_1656,994.4745,0.05,18,0.71,7.69,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,55203,2010-11-04,LOW,11,2010,NATALIE WEBBER,BRITISH COLUMBIA,WEST,CORPORATE,55203,REGULAR AIR,2010-11-04,11,2010,0 days 00:00:00.000000000
5686,Ord_1798,Prod_4,SHP_2490,Cust_608,1379.3375,0.08,14,-78.54,4.2,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,8807,2010-02-25,LOW,2,2010,NATALIE WEBBER,NEWFOUNDLAND,ATLANTIC,CONSUMER,8807,REGULAR AIR,2010-04-03,4,2010,37 days 00:00:00.000000000
5687,Ord_1798,Prod_6,SHP_2592,Cust_676,428.14,0.04,19,-6.04,11.54,0.39,OFFICE SUPPLIES,PAPER,8807,2010-02-25,LOW,2,2010,NATALIE WEBBER,NOVA SCOTIA,ATLANTIC,CONSUMER,8807,REGULAR AIR,2010-02-27,2,2010,2 days 00:00:00.000000000
5688,Ord_883,Prod_4,SHP_1214,Cust_306,913.41,0.01,29,237.14,1.25,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,2656,2010-03-05,CRITICAL,3,2010,NATHAN CANO,NOVA SCOTIA,ATLANTIC,CONSUMER,2656,REGULAR AIR,2010-05-05,5,2010,61 days 00:00:00.000000000
5689,Ord_883,Prod_11,SHP_1213,Cust_306,523.11,0.05,3,-214.53,60.0,0.55,FURNITURE,TABLES,2656,2010-03-05,CRITICAL,3,2010,NATHAN CANO,NOVA SCOTIA,ATLANTIC,CONSUMER,2656,DELIVERY TRUCK,2010-04-05,4,2010,31 days 00:00:00.000000000
5690,Ord_995,Prod_4,SHP_1376,Cust_370,7965.9025,0.01,46,2311.96,8.99,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,48614,2012-05-31,CRITICAL,5,2012,NATHAN MAUTZ,MANITOBA,PRARIE,CORPORATE,48614,REGULAR AIR,2012-05-31,5,2012,0 days 00:00:00.000000000
5691,Ord_1015,Prod_9,SHP_1405,Cust_370,124.06,0.09,17,15.74,2.5,0.38,OFFICE SUPPLIES,ENVELOPES,52487,2009-01-06,CRITICAL,1,2009,NATHAN MAUTZ,MANITOBA,PRARIE,CORPORATE,52487,REGULAR AIR,2009-02-06,2,2009,31 days 00:00:00.000000000
5692,Ord_1020,Prod_4,SHP_4314,Cust_1143,2570.944,0.03,25,553.36,5.92,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,53891,2009-01-22,HIGH,1,2009,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,53891,EXPRESS AIR,2009-01-23,1,2009,1 days 00:00:00.000000000
5693,Ord_1020,Prod_5,SHP_4314,Cust_1143,4039.72,0.02,44,-237.6,39.61,0.67,FURNITURE,OFFICE FURNISHINGS,53891,2009-01-22,HIGH,1,2009,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,53891,EXPRESS AIR,2009-01-23,1,2009,1 days 00:00:00.000000000
5694,Ord_1020,Prod_8,SHP_4313,Cust_1143,4584.73,0.07,27,812.38,19.99,0.48,TECHNOLOGY,COMPUTER PERIPHERALS,53891,2009-01-22,HIGH,1,2009,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,53891,REGULAR AIR,2009-01-23,1,2009,1 days 00:00:00.000000000
5695,Ord_3093,Prod_4,SHP_4290,Cust_1143,1335.316,0.03,45,701.66,0.99,0.35,TECHNOLOGY,TELEPHONES AND COMMUNICATION,36103,2012-04-29,CRITICAL,4,2012,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,36103,REGULAR AIR,2012-01-05,1,2012,-115 days +00:00:00.000000000
5696,Ord_3093,Prod_5,SHP_4290,Cust_1143,55.82,0.01,10,-28.85,5.72,0.47,FURNITURE,OFFICE FURNISHINGS,36103,2012-04-29,CRITICAL,4,2012,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,36103,REGULAR AIR,2012-01-05,1,2012,-115 days +00:00:00.000000000
5697,Ord_3094,Prod_6,SHP_4291,Cust_1143,213.0,0.01,39,-71.09,5.06,0.37,OFFICE SUPPLIES,PAPER,37157,2010-02-20,HIGH,2,2010,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,37157,REGULAR AIR,2010-02-22,2,2010,2 days 00:00:00.000000000
5698,Ord_3059,Prod_17,SHP_4249,Cust_1143,21921.28,0.04,43,10521.33,28.14,0.38,TECHNOLOGY,OFFICE MACHINES,16134,2012-11-19,HIGH,11,2012,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,16134,DELIVERY TRUCK,2012-11-21,11,2012,2 days 00:00:00.000000000
5699,Ord_3045,Prod_5,SHP_4229,Cust_1143,181.32,0.03,7,80.32,8.99,0.5,FURNITURE,OFFICE FURNISHINGS,6785,2012-06-05,MEDIUM,6,2012,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,6785,REGULAR AIR,2012-08-05,8,2012,61 days 00:00:00.000000000
5700,Ord_3069,Prod_15,SHP_4263,Cust_1143,5232.83,0.01,40,-1461.65,70.2,0.74,FURNITURE,CHAIRS & CHAIRMATS,21702,2010-12-17,NOT SPECIFIED,12,2010,NATHAN MAUTZ,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,21702,DELIVERY TRUCK,2010-12-18,12,2010,1 days 00:00:00.000000000
5701,Ord_1020,Prod_3,SHP_1410,Cust_386,562.8,0.02,36,-17.45,9.73,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,53891,2009-01-22,HIGH,1,2009,NATHAN MAUTZ,MANITOBA,PRARIE,HOME OFFICE,53891,REGULAR AIR,2009-01-22,1,2009,0 days 00:00:00.000000000
5702,Ord_1007,Prod_4,SHP_1394,Cust_379,2766.8179999999998,0.03,47,846.95,5.92,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,51041,2010-07-29,HIGH,7,2010,NEIL DUCICH,MANITOBA,PRARIE,HOME OFFICE,51041,REGULAR AIR,2010-07-30,7,2010,1 days 00:00:00.000000000
5703,Ord_3625,Prod_4,SHP_5019,Cust_1282,5518.5315,0.1,34,1111.26,8.99,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,50818,2012-06-10,MEDIUM,6,2012,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,50818,REGULAR AIR,2012-08-10,8,2012,61 days 00:00:00.000000000
5704,Ord_3612,Prod_4,SHP_5001,Cust_1282,120.751,0.03,17,-71.39,5.03,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,44613,2010-08-30,HIGH,8,2010,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,44613,REGULAR AIR,2010-08-31,8,2010,1 days 00:00:00.000000000
5705,Ord_3612,Prod_6,SHP_5001,Cust_1282,245.55,0.03,45,-227.25,8.16,0.4,OFFICE SUPPLIES,PAPER,44613,2010-08-30,HIGH,8,2010,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,44613,REGULAR AIR,2010-08-31,8,2010,1 days 00:00:00.000000000
5706,Ord_3612,Prod_6,SHP_5001,Cust_1282,1911.69,0.07,34,939.43,5.15,0.36,OFFICE SUPPLIES,PAPER,44613,2010-08-30,HIGH,8,2010,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,44613,REGULAR AIR,2010-08-31,8,2010,1 days 00:00:00.000000000
5707,Ord_3586,Prod_4,SHP_4966,Cust_1282,1487.8995,0.09,29,79.32,8.99,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,34723,2012-09-12,MEDIUM,9,2012,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,34723,REGULAR AIR,2012-11-12,11,2012,61 days 00:00:00.000000000
5708,Ord_3586,Prod_17,SHP_4964,Cust_1282,6095.14,0.06,4,-3001.28,29.7,0.57,TECHNOLOGY,OFFICE MACHINES,34723,2012-09-12,MEDIUM,9,2012,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,34723,DELIVERY TRUCK,2012-11-12,11,2012,61 days 00:00:00.000000000
5709,Ord_3586,Prod_17,SHP_4965,Cust_1282,3776.28,0.06,46,579.79,30.06,0.4,TECHNOLOGY,OFFICE MACHINES,34723,2012-09-12,MEDIUM,9,2012,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,34723,DELIVERY TRUCK,2012-12-12,12,2012,91 days 00:00:00.000000000
5710,Ord_3587,Prod_6,SHP_4967,Cust_1282,250.6,0.1,40,-107.06,6.22,0.37,OFFICE SUPPLIES,PAPER,34757,2012-05-28,HIGH,5,2012,NEOMA MURRAY,SASKACHEWAN,PRARIE,SMALL BUSINESS,34757,EXPRESS AIR,2012-05-30,5,2012,2 days 00:00:00.000000000
5711,Ord_4570,Prod_4,SHP_6358,Cust_1541,328.62699999999995,0.0,17,-7.77,4.81,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,26021,2012-09-14,CRITICAL,9,2012,NICOLE BRENNAN,YUKON,YUKON,CONSUMER,26021,REGULAR AIR,2012-09-16,9,2012,2 days 00:00:00.000000000
5712,Ord_4494,Prod_17,SHP_6257,Cust_1541,13253.93,0.01,7,-1596.75,14.7,0.55,TECHNOLOGY,OFFICE MACHINES,18790,2009-11-02,HIGH,11,2009,NICOLE BRENNAN,YUKON,YUKON,CONSUMER,18790,DELIVERY TRUCK,2009-02-13,2,2009,-262 days +00:00:00.000000000
5713,Ord_4559,Prod_4,SHP_6343,Cust_1549,1624.5965,0.07,31,109.84,8.8,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23877,2009-12-07,NOT SPECIFIED,12,2009,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,23877,REGULAR AIR,2009-12-07,12,2009,0 days 00:00:00.000000000
5714,Ord_4559,Prod_8,SHP_6344,Cust_1549,381.36,0.0,35,128.03,1.99,0.41,TECHNOLOGY,COMPUTER PERIPHERALS,23877,2009-12-07,NOT SPECIFIED,12,2009,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,23877,EXPRESS AIR,2009-07-14,7,2009,-146 days +00:00:00.000000000
5715,Ord_4537,Prod_2,SHP_6314,Cust_1549,140.37,0.01,20,-893.39,49.0,0.6,OFFICE SUPPLIES,APPLIANCES,22848,2011-10-12,NOT SPECIFIED,10,2011,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,22848,REGULAR AIR,2011-11-12,11,2011,31 days 00:00:00.000000000
5716,Ord_4537,Prod_15,SHP_6315,Cust_1549,5921.74,0.02,45,-287.62,30.0,0.78,FURNITURE,CHAIRS & CHAIRMATS,22848,2011-10-12,NOT SPECIFIED,10,2011,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,22848,DELIVERY TRUCK,2011-12-12,12,2011,61 days 00:00:00.000000000
5717,Ord_4537,Prod_8,SHP_6316,Cust_1549,68.16,0.09,4,-52.44,6.5,0.48,TECHNOLOGY,COMPUTER PERIPHERALS,22848,2011-10-12,NOT SPECIFIED,10,2011,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,22848,REGULAR AIR,2011-12-12,12,2011,61 days 00:00:00.000000000
5718,Ord_4526,Prod_5,SHP_6300,Cust_1549,71.2,0.08,9,1.87,5.21,0.56,FURNITURE,OFFICE FURNISHINGS,21760,2011-01-30,NOT SPECIFIED,1,2011,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,21760,REGULAR AIR,2011-01-31,1,2011,1 days 00:00:00.000000000
5719,Ord_4542,Prod_1,SHP_6323,Cust_1549,8048.45,0.04,20,1947.67,19.99,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,23042,2009-04-26,MEDIUM,4,2009,NICOLE BRENNAN,YUKON,YUKON,HOME OFFICE,23042,REGULAR AIR,2009-04-27,4,2009,1 days 00:00:00.000000000
5720,Ord_1818,Prod_4,SHP_2625,Cust_703,2611.8035,0.06,48,644.81,5.92,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23619,2012-12-21,MEDIUM,12,2012,NORA PAIGE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,23619,REGULAR AIR,2012-12-24,12,2012,3 days 00:00:00.000000000
5721,Ord_1818,Prod_5,SHP_2624,Cust_703,285.91,0.02,45,-104.99,5.22,0.6,FURNITURE,OFFICE FURNISHINGS,23619,2012-12-21,MEDIUM,12,2012,NORA PAIGE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,23619,REGULAR AIR,2012-12-23,12,2012,2 days 00:00:00.000000000
5722,Ord_2005,Prod_4,SHP_2740,Cust_703,568.7435,0.05,19,143.79,3.3,0.39,TECHNOLOGY,TELEPHONES AND COMMUNICATION,16229,2009-03-29,HIGH,3,2009,NORA PAIGE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,16229,REGULAR AIR,2009-03-31,3,2009,2 days 00:00:00.000000000
5723,Ord_1818,Prod_17,SHP_2511,Cust_621,1043.12,0.06,7,-52.5,13.99,0.38,TECHNOLOGY,OFFICE MACHINES,23619,2012-12-21,MEDIUM,12,2012,NORA PAIGE,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,23619,REGULAR AIR,2012-12-22,12,2012,1 days 00:00:00.000000000
5724,Ord_1813,Prod_3,SHP_2506,Cust_621,1216.5,0.1,19,162.18,19.99,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,20449,2010-03-01,MEDIUM,3,2010,NORA PAIGE,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,20449,REGULAR AIR,2010-04-01,4,2010,31 days 00:00:00.000000000
5725,Ord_987,Prod_4,SHP_1363,Cust_365,1702.499,0.08,16,162.11,5.26,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,46375,2010-08-26,MEDIUM,8,2010,PARHENA NORRIS,MANITOBA,PRARIE,HOME OFFICE,46375,REGULAR AIR,2010-08-27,8,2010,1 days 00:00:00.000000000
5726,Ord_987,Prod_6,SHP_1362,Cust_365,905.32,0.02,24,389.07,5.09,0.38,OFFICE SUPPLIES,PAPER,46375,2010-08-26,MEDIUM,8,2010,PARHENA NORRIS,MANITOBA,PRARIE,HOME OFFICE,46375,REGULAR AIR,2010-08-28,8,2010,2 days 00:00:00.000000000
5727,Ord_1004,Prod_5,SHP_1390,Cust_365,199.52,0.08,28,13.44,4.0,0.42,FURNITURE,OFFICE FURNISHINGS,49927,2012-07-20,NOT SPECIFIED,7,2012,PARHENA NORRIS,MANITOBA,PRARIE,HOME OFFICE,49927,REGULAR AIR,2012-07-22,7,2012,2 days 00:00:00.000000000
5728,Ord_1004,Prod_7,SHP_1391,Cust_365,85.66,0.04,39,6.67,0.78,0.52,OFFICE SUPPLIES,RUBBER BANDS,49927,2012-07-20,NOT SPECIFIED,7,2012,PARHENA NORRIS,MANITOBA,PRARIE,HOME OFFICE,49927,REGULAR AIR,2012-07-21,7,2012,1 days 00:00:00.000000000
5729,Ord_1004,Prod_3,SHP_1389,Cust_365,139.54,0.01,26,-54.08,4.95,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,49927,2012-07-20,NOT SPECIFIED,7,2012,PARHENA NORRIS,MANITOBA,PRARIE,HOME OFFICE,49927,REGULAR AIR,2012-07-20,7,2012,0 days 00:00:00.000000000
5730,Ord_997,Prod_14,SHP_1379,Cust_365,28761.52,0.04,8,285.11,24.49,0.37,TECHNOLOGY,COPIERS AND FAX,48800,2010-10-22,NOT SPECIFIED,10,2010,PARHENA NORRIS,MANITOBA,PRARIE,HOME OFFICE,48800,REGULAR AIR,2010-10-23,10,2010,1 days 00:00:00.000000000
5731,Ord_1357,Prod_4,SHP_1867,Cust_522,2969.6365,0.04,23,383.45,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,11425,2011-06-22,CRITICAL,6,2011,PATRICK BZOSTEK,ONTARIO,ONTARIO,CONSUMER,11425,EXPRESS AIR,2011-06-24,6,2011,2 days 00:00:00.000000000
5732,Ord_1357,Prod_1,SHP_1866,Cust_522,482.91,0.1,29,-16.59,6.25,0.58,OFFICE SUPPLIES,STORAGE & ORGANIZATION,11425,2011-06-22,CRITICAL,6,2011,PATRICK BZOSTEK,ONTARIO,ONTARIO,CONSUMER,11425,REGULAR AIR,2011-06-23,6,2011,1 days 00:00:00.000000000
5733,Ord_1479,Prod_6,SHP_2042,Cust_522,167.41,0.05,38,-161.57,6.72,0.4,OFFICE SUPPLIES,PAPER,27047,2010-11-22,HIGH,11,2010,PATRICK BZOSTEK,ONTARIO,ONTARIO,CONSUMER,27047,REGULAR AIR,2010-11-23,11,2010,1 days 00:00:00.000000000
5734,Ord_1479,Prod_14,SHP_2042,Cust_522,14240.76,0.06,25,3128.69,24.49,0.5,TECHNOLOGY,COPIERS AND FAX,27047,2010-11-22,HIGH,11,2010,PATRICK BZOSTEK,ONTARIO,ONTARIO,CONSUMER,27047,REGULAR AIR,2010-11-23,11,2010,1 days 00:00:00.000000000
5735,Ord_3066,Prod_4,SHP_4258,Cust_1146,629.5865,0.04,11,-120.09,8.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,20964,2012-03-30,CRITICAL,3,2012,PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,20964,REGULAR AIR,2012-01-04,1,2012,-86 days +00:00:00.000000000
5736,Ord_3075,Prod_2,SHP_4269,Cust_1146,11747.97,0.05,34,3302.03,19.99,0.57,OFFICE SUPPLIES,APPLIANCES,23556,2011-09-01,MEDIUM,9,2011,PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,23556,EXPRESS AIR,2011-10-01,10,2011,30 days 00:00:00.000000000
5737,Ord_3104,Prod_5,SHP_4305,Cust_1146,102.15,0.03,40,-138.51,5.33,0.43,FURNITURE,OFFICE FURNISHINGS,47747,2011-11-21,HIGH,11,2011,PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,47747,EXPRESS AIR,2011-11-23,11,2011,2 days 00:00:00.000000000
5738,Ord_2047,Prod_8,SHP_4299,Cust_1146,3277.39,0.02,43,286.01,4.0,0.77,TECHNOLOGY,COMPUTER PERIPHERALS,41825,2009-08-22,CRITICAL,8,2009,PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,41825,REGULAR AIR,2009-08-23,8,2009,1 days 00:00:00.000000000
5739,Ord_3050,Prod_3,SHP_4236,Cust_1146,28.41,0.07,12,-44.08,4.77,0.4,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,10243,2011-12-24,HIGH,12,2011,PATRICK GARDNER,NEW BRUNSWICK,ATLANTIC,CONSUMER,10243,REGULAR AIR,2011-12-25,12,2011,1 days 00:00:00.000000000
5740,Ord_867,Prod_4,SHP_1193,Cust_289,1976.3945,0.0,26,473.36,2.79,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,57314,2010-12-10,LOW,12,2010,PATRICK O'BRILL,NOVA SCOTIA,ATLANTIC,HOME OFFICE,57314,REGULAR AIR,2010-10-19,10,2010,-52 days +00:00:00.000000000
5741,Ord_867,Prod_6,SHP_1192,Cust_289,846.35,0.04,22,341.53,5.08,0.38,OFFICE SUPPLIES,PAPER,57314,2010-12-10,LOW,12,2010,PATRICK O'BRILL,NOVA SCOTIA,ATLANTIC,HOME OFFICE,57314,EXPRESS AIR,2010-10-16,10,2010,-55 days +00:00:00.000000000
5742,Ord_854,Prod_1,SHP_1177,Cust_289,1463.27,0.09,46,104.22,8.22,0.57,OFFICE SUPPLIES,STORAGE & ORGANIZATION,51525,2011-07-11,CRITICAL,7,2011,PATRICK O'BRILL,NOVA SCOTIA,ATLANTIC,HOME OFFICE,51525,REGULAR AIR,2011-09-11,9,2011,62 days 00:00:00.000000000
5743,Ord_854,Prod_8,SHP_1176,Cust_289,360.24,0.04,18,-36.24,4.0,0.68,TECHNOLOGY,COMPUTER PERIPHERALS,51525,2011-07-11,CRITICAL,7,2011,PATRICK O'BRILL,NOVA SCOTIA,ATLANTIC,HOME OFFICE,51525,EXPRESS AIR,2011-09-11,9,2011,62 days 00:00:00.000000000
5744,Ord_861,Prod_8,SHP_1185,Cust_289,61.46,0.08,11,-47.83,4.93,0.66,TECHNOLOGY,COMPUTER PERIPHERALS,55268,2012-03-17,HIGH,3,2012,PATRICK O'BRILL,NOVA SCOTIA,ATLANTIC,HOME OFFICE,55268,EXPRESS AIR,2012-03-18,3,2012,1 days 00:00:00.000000000
5745,Ord_1858,Prod_4,SHP_2552,Cust_653,4373.8535,0.04,42,963.68,7.69,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,55425,2011-01-11,CRITICAL,1,2011,PAUL KNUTSON,NEWFOUNDLAND,ATLANTIC,CORPORATE,55425,EXPRESS AIR,2011-02-11,2,2011,31 days 00:00:00.000000000
5746,Ord_1858,Prod_1,SHP_2820,Cust_720,73.86,0.08,7,-52.49,9.45,0.6,OFFICE SUPPLIES,STORAGE & ORGANIZATION,55425,2011-01-11,CRITICAL,1,2011,PAUL KNUTSON,NOVA SCOTIA,ATLANTIC,CORPORATE,55425,REGULAR AIR,2011-02-11,2,2011,31 days 00:00:00.000000000
5747,Ord_1943,Prod_14,SHP_2661,Cust_720,6813.93,0.09,16,358.19,49.0,0.38,TECHNOLOGY,COPIERS AND FAX,38976,2010-12-25,CRITICAL,12,2010,PAUL KNUTSON,NOVA SCOTIA,ATLANTIC,CORPORATE,38976,DELIVERY TRUCK,2010-12-26,12,2010,1 days 00:00:00.000000000
5748,Ord_1253,Prod_4,SHP_1732,Cust_464,1592.0415,0.0,27,-52.7,19.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,28642,2011-01-18,HIGH,1,2011,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,28642,REGULAR AIR,2011-01-20,1,2011,2 days 00:00:00.000000000
5749,Ord_1253,Prod_3,SHP_1732,Cust_464,230.29,0.0,41,14.48,2.99,0.37,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,28642,2011-01-18,HIGH,1,2011,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,28642,REGULAR AIR,2011-01-20,1,2011,2 days 00:00:00.000000000
5750,Ord_1242,Prod_4,SHP_1718,Cust_464,3268.7515,0.04,24,562.91,8.08,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,19777,2012-10-19,NOT SPECIFIED,10,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,19777,REGULAR AIR,2012-10-21,10,2012,2 days 00:00:00.000000000
5751,Ord_1242,Prod_3,SHP_1718,Cust_464,132.96,0.05,2,-61.88,10.29,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,19777,2012-10-19,NOT SPECIFIED,10,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,19777,REGULAR AIR,2012-10-21,10,2012,2 days 00:00:00.000000000
5752,Ord_1242,Prod_3,SHP_1717,Cust_464,321.91,0.06,22,-24.96,8.4,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,19777,2012-10-19,NOT SPECIFIED,10,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,19777,REGULAR AIR,2012-10-19,10,2012,0 days 00:00:00.000000000
5753,Ord_1262,Prod_6,SHP_1743,Cust_464,116.57,0.07,23,-43.18,4.72,0.36,OFFICE SUPPLIES,PAPER,38496,2010-02-20,CRITICAL,2,2010,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,38496,REGULAR AIR,2010-02-22,2,2010,2 days 00:00:00.000000000
5754,Ord_1214,Prod_6,SHP_1677,Cust_464,32.72,0.09,4,-22.59,8.19,0.37,OFFICE SUPPLIES,PAPER,129,2012-11-18,LOW,11,2012,PAULINE CHAND,ONTARIO,ONTARIO,CORPORATE,129,REGULAR AIR,2012-11-27,11,2012,9 days 00:00:00.000000000
